,g,id,ancestry,pop,female_parent,male_parent
4948,3,4948,0.5,0,3945,4298
4949,3,4949,0.25,0,3719,3762
4950,3,4950,0.5,0,3315,3972
4951,3,4951,0.5,0,3202,4533
4952,3,4952,0.75,0,3123,4202
4953,3,4953,0.25,0,3163,3198
4954,3,4954,0.5,0,3631,3208
4955,3,4955,0.375,0,4219,4449
4956,3,4956,0.375,0,4200,4252
4957,3,4957,0.5,0,4238,4506
4958,3,4958,0.375,0,4032,4331
4959,3,4959,0.5,0,4411,4216
4960,3,4960,0.375,0,4548,3487
4961,3,4961,0.5,0,3658,3293
4962,3,4962,0.375,0,3575,3898
4963,3,4963,0.625,0,4365,4516
4964,3,4964,0.5,0,4336,3590
4965,3,4965,0.625,0,3478,4272
4966,3,4966,0.375,0,4065,3972
4967,3,4967,0.5,0,4052,3255
4968,3,4968,0.5,0,3557,4450
4969,3,4969,0.75,0,3260,3908
4970,3,4970,0.625,0,4058,4198
4971,3,4971,0.5,0,4524,4399
4972,3,4972,0.375,0,4440,4481
4973,3,4973,0.5,0,3977,4078
4974,3,4974,0.75,0,3210,3718
4975,3,4975,0.5,0,4530,3678
4976,3,4976,0.625,0,3160,4528
4977,3,4977,0.375,0,4077,4346
4978,3,4978,0.5,0,4056,4270
4979,3,4979,0.625,0,3331,3958
4980,3,4980,0.25,0,3458,3180
4981,3,4981,0.25,0,3920,3199
4982,3,4982,0.375,0,3448,4079
4983,3,4983,0.25,0,3389,3501
4984,3,4984,0.5,0,4523,4198
4985,3,4985,0.75,0,3531,4483
4986,3,4986,0.25,0,4046,3949
4987,3,4987,0.375,0,4266,3505
4988,3,4988,0.5,0,4257,3385
4989,3,4989,0.75,0,4048,4230
4990,3,4990,0.375,0,3371,4348
4991,3,4991,0.25,0,3668,3206
4992,3,4992,0.125,0,3241,3352
4993,3,4993,0.375,0,3181,3912
4994,3,4994,0.625,0,3634,3352
4995,3,4995,0.75,0,4006,3193
4996,3,4996,0.375,0,4349,3216
4997,3,4997,0.25,0,3654,4049
4998,3,4998,0.625,0,4301,4386
4999,3,4999,0.25,0,3254,3915
5000,3,5000,0.5,0,4080,3814
5001,3,5001,0.5,0,3763,4433
5002,3,5002,0.125,0,4167,3766
5003,3,5003,0.5,0,4551,4399
5004,3,5004,0.375,0,3668,3398
5005,3,5005,0.375,0,3722,3810
5006,3,5006,0.5,0,3377,3216
5007,3,5007,0.625,0,4526,4023
5008,3,5008,0.5,0,3238,3804
5009,3,5009,0.75,0,3287,3812
5010,3,5010,0.5,0,3602,3950
5011,3,5011,0.5,0,3489,4103
5012,3,5012,0.625,0,3859,3423
5013,3,5013,0.75,0,3476,3280
5014,3,5014,0.75,0,3515,3385
5015,3,5015,0.25,0,3504,3856
5016,3,5016,0.75,0,4018,3441
5017,3,5017,0.375,0,3359,4236
5018,3,5018,0.375,0,4567,4452
5019,3,5019,0.375,0,4414,3302
5020,3,5020,0.625,0,3281,3908
5021,3,5021,0.625,0,4247,4245
5022,3,5022,0.625,0,3503,3833
5023,3,5023,0.125,0,3395,4105
5024,3,5024,0.5,0,3687,3865
5025,3,5025,0.25,0,4427,3961
5026,3,5026,0.625,0,3446,4369
5027,3,5027,0.5,0,4301,3934
5028,3,5028,0.375,0,3971,3468
5029,3,5029,0.5,0,4518,3630
5030,3,5030,0.75,0,4566,4025
5031,3,5031,0.5,0,3240,3434
5032,3,5032,0.875,0,3750,3275
5033,3,5033,0.5,0,4251,4520
5034,3,5034,0.75,0,4518,3862
5035,3,5035,0.25,0,4374,3270
5036,3,5036,0.875,0,3663,3276
5037,3,5037,0.5,0,4311,3516
5038,3,5038,0.625,0,3730,3807
5039,3,5039,0.5,0,4265,3355
5040,3,5040,0.625,0,4476,3191
5041,3,5041,0.5,0,4375,3485
5042,3,5042,0,0,3911,4256
5043,3,5043,0.625,0,4347,4176
5044,3,5044,0.75,0,4011,3586
5045,3,5045,0.5,0,4042,3939
5046,3,5046,0.75,0,4417,3142
5047,3,5047,0.625,0,3240,3633
5048,3,5048,0.25,0,3224,4463
5049,3,5049,0.125,0,4339,4453
5050,3,5050,0.5,0,3594,3739
5051,3,5051,0.5,0,4200,4145
5052,3,5052,0.5,0,4336,4338
5053,3,5053,0.5,0,4123,3677
5054,3,5054,0.5,0,3634,3487
5055,3,5055,0.5,0,3559,3144
5056,3,5056,0.5,0,3868,3444
5057,3,5057,0.75,0,4548,3177
5058,3,5058,0.25,0,3195,3435
5059,3,5059,0.5,0,3376,3305
5060,3,5060,0.625,0,3923,3468
5061,3,5061,0.375,0,3387,3951
5062,3,5062,0.25,0,3127,4216
5063,3,5063,0.375,0,3864,3643
5064,3,5064,0.625,0,4462,3703
5065,3,5065,0.5,0,3603,3567
5066,3,5066,0.5,0,4344,4535
5067,3,5067,0.75,0,3506,3842
5068,3,5068,0.75,0,4326,4286
5069,3,5069,0.625,0,4457,3308
5070,3,5070,0.375,0,3460,3995
5071,3,5071,0.75,0,4125,3401
5072,3,5072,0.25,0,3402,4343
5073,3,5073,0.75,0,3446,4300
5074,3,5074,0.5,0,3866,4071
5075,3,5075,0.375,0,3573,4036
5076,3,5076,0.375,0,3859,4334
5077,3,5077,0.375,0,4263,3821
5078,3,5078,0.5,0,4440,3477
5079,3,5079,0.75,0,4052,3156
5080,3,5080,0.375,0,3556,4430
5081,3,5081,0.25,0,3194,4373
5082,3,5082,0.5,0,3289,3643
5083,3,5083,0.625,0,3285,4473
5084,3,5084,0.5,0,3864,3500
5085,3,5085,0.375,0,3849,4565
5086,3,5086,0.25,0,3725,4039
5087,3,5087,0.375,0,3847,3715
5088,3,5088,0.625,0,3481,3379
5089,3,5089,0.25,0,4505,4180
5090,3,5090,0.75,0,3647,3800
5091,3,5091,0.375,0,4499,4155
5092,3,5092,0.25,0,3931,3199
5093,3,5093,0.5,0,4324,3667
5094,3,5094,0.5,0,3440,3562
5095,3,5095,0.5,0,3604,3579
5096,3,5096,0.75,0,3344,4183
5097,3,5097,0.5,0,3796,4510
5098,3,5098,0.5,0,3868,4064
5099,3,5099,0.25,0,4041,3491
5100,3,5100,0.625,0,3906,4230
5101,3,5101,0.5,0,4173,3881
5102,3,5102,0.25,0,4465,3785
5103,3,5103,0.375,0,3497,3305
5104,3,5104,0.5,0,3556,3927
5105,3,5105,0.5,0,3299,4083
5106,3,5106,0.625,0,4372,4271
5107,3,5107,0.375,0,3359,4236
5108,3,5108,0.125,0,4441,3227
5109,3,5109,0.375,0,3687,4246
5110,3,5110,0.5,0,3459,3184
5111,3,5111,0.5,0,3124,4314
5112,3,5112,0.625,0,4012,3321
5113,3,5113,0.5,0,3402,4471
5114,3,5114,0.5,0,4028,4564
5115,3,5115,0.75,0,3684,3748
5116,3,5116,0.5,0,4248,3898
5117,3,5117,0.625,0,3758,4271
5118,3,5118,0.625,0,4311,3726
5119,3,5119,0.75,0,3360,4461
5120,3,5120,0.5,0,4278,3934
5121,3,5121,0.5,0,4174,3362
5122,3,5122,0.625,0,3967,4458
5123,3,5123,0.5,0,3486,3793
5124,3,5124,0.625,0,3138,3743
5125,3,5125,0.5,0,3909,3851
5126,3,5126,0.375,0,3847,3921
5127,3,5127,0.625,0,4051,3418
5128,3,5128,0.375,0,4210,4545
5129,3,5129,0.375,0,3476,3695
5130,3,5130,0.75,0,4443,3562
5131,3,5131,0.5,0,3683,3477
5132,3,5132,0.125,0,4380,3990
5133,3,5133,0.625,0,3376,4356
5134,3,5134,0.375,0,3816,3335
5135,3,5135,0.375,0,3727,3942
5136,3,5136,0.625,0,4187,3742
5137,3,5137,0.875,0,3506,3445
5138,3,5138,0.375,0,3671,3330
5139,3,5139,0.5,0,4285,3198
5140,3,5140,0.625,0,3233,3717
5141,3,5141,0.25,0,3395,4369
5142,3,5142,0.5,0,3587,4021
5143,3,5143,0.75,0,3923,4095
5144,3,5144,0.375,0,3550,4487
5145,3,5145,0.5,0,3813,4565
5146,3,5146,0.875,0,3784,3842
5147,3,5147,0.375,0,4466,3463
5148,3,5148,0.625,0,3581,4292
5149,3,5149,0.625,0,4047,3290
5150,3,5150,0.5,0,3781,4402
5151,3,5151,0.625,0,4390,4300
5152,3,5152,0.25,0,3744,3984
5153,3,5153,0.75,0,4484,3757
5154,3,5154,0.375,0,4427,3667
5155,3,5155,0.625,0,3559,4287
5156,3,5156,0.75,0,3343,3275
5157,3,5157,0.625,0,3410,3302
5158,3,5158,0.375,0,3402,4106
5159,3,5159,0.625,0,3296,3993
5160,3,5160,0.25,0,4499,4097
5161,3,5161,0.375,0,3819,3811
5162,3,5162,0.75,0,3916,3929
5163,3,5163,0.375,0,3985,3621
5164,3,5164,0.75,0,3566,3191
5165,3,5165,0.25,0,3946,4442
5166,3,5166,0.5,0,3131,4202
5167,3,5167,0.75,0,4446,3380
5168,3,5168,0.5,0,3776,3947
5169,3,5169,0.5,0,4113,3174
5170,3,5170,0.5,0,3496,3767
5171,3,5171,0.625,0,4480,4205
5172,3,5172,0.125,0,3151,3228
5173,3,5173,0.25,0,4248,4271
5174,3,5174,0.5,0,4042,4255
5175,3,5175,0.5,0,4045,3282
5176,3,5176,0.5,0,3977,3203
5177,3,5177,0.75,0,4460,4328
5178,3,5178,0.625,0,3974,3336
5179,3,5179,0.375,0,4391,4234
5180,3,5180,0.625,0,3967,4423
5181,3,5181,0.625,0,3558,3398
5182,3,5182,0.625,0,4497,4529
5183,3,5183,0.625,0,3175,3473
5184,3,5184,0.375,0,3988,3165
5185,3,5185,0.375,0,4525,3811
5186,3,5186,0.625,0,4517,3382
5187,3,5187,0.375,0,4398,3272
5188,3,5188,0.375,0,3893,3298
5189,3,5189,0.375,0,3163,4287
5190,3,5190,0.5,0,3730,3793
5191,3,5191,0.5,0,3847,4361
5192,3,5192,0.625,0,3778,3589
5193,3,5193,0.25,0,3720,4556
5194,3,5194,0.625,0,4498,3586
5195,3,5195,0.5,0,3946,3308
5196,3,5196,0.375,0,4359,4430
5197,3,5197,0.5,0,3632,4050
5198,3,5198,0.75,0,3503,4437
5199,3,5199,0.625,0,3991,3442
5200,3,5200,0.75,0,3483,3120
5201,3,5201,0.375,0,3659,3570
5202,3,5202,0.625,0,4484,3535
5203,3,5203,0.625,0,3976,3835
5204,3,5204,0.375,0,3179,3830
5205,3,5205,0.375,0,4254,3301
5206,3,5206,0.5,0,3721,4393
5207,3,5207,0.125,0,3978,3170
5208,3,5208,0.25,0,4536,3938
5209,3,5209,0.5,0,4053,3628
5210,3,5210,0.5,0,3252,3198
5211,3,5211,0.625,0,3130,4255
5212,3,5212,0.625,0,3976,4017
5213,3,5213,0.625,0,3869,3997
5214,3,5214,0.375,0,3863,3487
5215,3,5215,0,0,3163,3787
5216,3,5216,0.375,0,3447,4091
5217,3,5217,0.75,0,4084,4483
5218,3,5218,0.875,0,3503,4434
5219,3,5219,0.375,0,4002,4229
5220,3,5220,0.625,0,3405,3437
5221,3,5221,0.375,0,3303,3507
5222,3,5222,0.625,0,3201,3862
5223,3,5223,0.5,0,3189,4337
5224,3,5224,0.375,0,4354,3396
5225,3,5225,0.625,0,4335,3752
5226,3,5226,0.625,0,3799,3166
5227,3,5227,0.375,0,3931,4334
5228,3,5228,0.625,0,3461,3390
5229,3,5229,0.5,0,3683,3699
5230,3,5230,0.375,0,3539,3935
5231,3,5231,0.375,0,3131,3432
5232,3,5232,0.375,0,3985,3779
5233,3,5233,0.375,0,3864,4268
5234,3,5234,0.5,0,3145,4214
5235,3,5235,0.75,0,3867,3191
5236,3,5236,0.625,0,3136,3929
5237,3,5237,0.625,0,3952,4292
5238,3,5238,0.375,0,3163,3529
5239,3,5239,0.5,0,4299,4319
5240,3,5240,0.5,0,3554,3619
5241,3,5241,0.125,0,3168,3453
5242,3,5242,0.375,0,3871,4420
5243,3,5243,0.25,0,3252,4158
5244,3,5244,0.625,0,3245,4296
5245,3,5245,0.375,0,4068,4128
5246,3,5246,0.375,0,4009,3584
5247,3,5247,0.25,0,3710,3897
5248,3,5248,0.375,0,3226,3462
5249,3,5249,0.375,0,4065,3782
5250,3,5250,0.25,0,4381,3367
5251,3,5251,0.5,0,3985,3268
5252,3,5252,0.5,0,4440,3890
5253,3,5253,0.5,0,3556,3764
5254,3,5254,0.625,0,3415,3640
5255,3,5255,0.5,0,4490,4487
5256,3,5256,0.5,0,4118,4533
5257,3,5257,0.375,0,3847,3764
5258,3,5258,0.875,0,4034,4315
5259,3,5259,0.375,0,3266,3642
5260,3,5260,0.5,0,3820,3780
5261,3,5261,0.625,0,4129,3643
5262,3,5262,0.875,0,4258,3218
5263,3,5263,0.625,0,3155,3198
5264,3,5264,0.375,0,4240,3814
5265,3,5265,0.5,0,4295,4039
5266,3,5266,0.75,0,3222,3445
5267,3,5267,0.5,0,4370,3144
5268,3,5268,0.625,0,3173,3379
5269,3,5269,0.625,0,3558,3309
5270,3,5270,0.5,0,3480,3367
5271,3,5271,0.25,0,4108,3700
5272,3,5272,0.875,0,3484,3698
5273,3,5273,0.5,0,4161,3119
5274,3,5274,0.375,0,4101,4342
5275,3,5275,0.375,0,3489,3333
5276,3,5276,0.375,0,4370,4001
5277,3,5277,0.5,0,3531,3348
5278,3,5278,0.5,0,4308,4509
5279,3,5279,0.625,0,4269,4020
5280,3,5280,0.125,0,3263,4368
5281,3,5281,0.875,0,3187,3862
5282,3,5282,0.5,0,3364,3705
5283,3,5283,0.625,0,3618,3944
5284,3,5284,0.5,0,3602,4534
5285,3,5285,0.875,0,4150,4554
5286,3,5286,0.75,0,3141,3133
5287,3,5287,0.625,0,4175,4537
5288,3,5288,0.375,0,4285,3695
5289,3,5289,0.625,0,4464,3935
5290,3,5290,0.625,0,3277,3276
5291,3,5291,0.625,0,4419,3283
5292,3,5292,0.75,0,4034,4136
5293,3,5293,0.5,0,3375,3290
5294,3,5294,0.625,0,3388,3865
5295,3,5295,0.625,0,4532,3273
5296,3,5296,0.375,0,3816,4543
5297,3,5297,0.625,0,4503,3366
5298,3,5298,0.375,0,3693,3142
5299,3,5299,0.375,0,4387,3406
5300,3,5300,0.375,0,3391,3736
5301,3,5301,0.5,0,3645,4137
5302,3,5302,0.625,0,4072,3627
5303,3,5303,0.375,0,3823,3685
5304,3,5304,0.375,0,4344,3832
5305,3,5305,0.5,0,4024,3152
5306,3,5306,0.5,0,4363,4057
5307,3,5307,0.75,0,4146,3541
5308,3,5308,0.5,0,3225,4315
5309,3,5309,0.5,0,4267,3583
5310,3,5310,0.625,0,3483,3753
5311,3,5311,0.5,0,4257,3383
5312,3,5312,0.625,0,4514,3837
5313,3,5313,0.375,0,3874,4546
5314,3,5314,0.625,0,4422,4089
5315,3,5315,0.625,0,4182,4512
5316,3,5316,0.375,0,4111,4215
5317,3,5317,0.5,0,4101,3253
5318,3,5318,0.375,0,3178,4211
5319,3,5319,0.5,0,3680,4226
5320,3,5320,0.875,0,4249,3552
5321,3,5321,0.5,0,4295,3373
5322,3,5322,0.5,0,3422,4259
5323,3,5323,0.875,0,4417,4394
5324,3,5324,0.5,0,3863,3528
5325,3,5325,0.375,0,3596,3495
5326,3,5326,0.75,0,3262,3939
5327,3,5327,0.625,0,3834,4079
5328,3,5328,0.5,0,3652,3501
5329,3,5329,0.5,0,3149,4402
5330,3,5330,0.375,0,4069,3926
5331,3,5331,0.5,0,3723,3339
5332,3,5332,0.625,0,3147,3613
5333,3,5333,0.625,0,3281,3598
5334,3,5334,0.375,0,4115,3516
5335,3,5335,0.5,0,4072,3473
5336,3,5336,0.5,0,3232,4401
5337,3,5337,0.25,0,3494,4140
5338,3,5338,0.25,0,4041,3319
5339,3,5339,0.5,0,3185,3607
5340,3,5340,0.625,0,4011,3348
5341,3,5341,0.75,0,3957,4275
5342,3,5342,0.375,0,3561,4431
5343,3,5343,0.5,0,3515,3713
5344,3,5344,0.625,0,3303,3862
5345,3,5345,0.125,0,4143,3337
5346,3,5346,0.5,0,3733,3889
5347,3,5347,0.625,0,3425,3257
5348,3,5348,0.625,0,3558,3157
5349,3,5349,0.625,0,3466,4089
5350,3,5350,0.25,0,4240,3154
5351,3,5351,0.375,0,3844,3306
5352,3,5352,0.5,0,3291,4029
5353,3,5353,0.625,0,3536,3655
5354,3,5354,0.375,0,3340,4304
5355,3,5355,0.375,0,3840,3826
5356,3,5356,0.5,0,4162,4059
5357,3,5357,0.25,0,4063,3229
5358,3,5358,0.5,0,4206,4438
5359,3,5359,0.5,0,4260,3236
5360,3,5360,0.75,0,3230,4029
5361,3,5361,0.375,0,4335,3790
5362,3,5362,0.625,0,3969,3795
5363,3,5363,0.125,0,3211,4164
5364,3,5364,0.5,0,4398,3143
5365,3,5365,0.375,0,4012,3708
5366,3,5366,0.625,0,3149,3731
5367,3,5367,0.625,0,3547,3283
5368,3,5368,0.5,0,3860,3640
5369,3,5369,0.5,0,4440,3597
5370,3,5370,0.5,0,3670,3538
5371,3,5371,0.625,0,4454,4232
5372,3,5372,0.625,0,4429,4558
5373,3,5373,0.375,0,3371,4217
5374,3,5374,0.5,0,3691,3243
5375,3,5375,0.5,0,4335,3715
5376,3,5376,0.75,0,4559,3858
5377,3,5377,0.5,0,4038,4504
5378,3,5378,0.375,0,3847,3747
5379,3,5379,0.625,0,3478,4165
5380,3,5380,0.375,0,4022,3661
5381,3,5381,0.625,0,4418,4103
5382,3,5382,0.75,0,4311,4270
5383,3,5383,0.75,0,4491,4165
5384,3,5384,0.625,0,4141,4348
5385,3,5385,0.875,0,3850,3244
5386,3,5386,0.5,0,3971,3980
5387,3,5387,0.75,0,4034,4239
5388,3,5388,0.375,0,3512,4199
5389,3,5389,0.625,0,3559,3607
5390,3,5390,0.5,0,3439,3316
5391,3,5391,0.25,0,3614,3306
5392,3,5392,0.5,0,3967,4105
5393,3,5393,0.625,0,3694,4259
5394,3,5394,0.25,0,3464,3249
5395,3,5395,0.5,0,3391,3989
5396,3,5396,0.25,0,3499,3657
5397,3,5397,0.25,0,3704,4019
5398,3,5398,0.5,0,3197,3301
5399,3,5399,0.25,0,4536,3518
5400,3,5400,0.625,0,4267,4286
5401,3,5401,0.625,0,3260,3884
5402,3,5402,0.625,0,3600,4184
5403,3,5403,0.375,0,3572,3349
5404,3,5404,0.5,0,3173,4436
5405,3,5405,0.5,0,3415,3912
5406,3,5406,0.625,0,3160,4328
5407,3,5407,0.375,0,3484,4556
5408,3,5408,0.375,0,4260,4384
5409,3,5409,0.5,0,3954,3686
5410,3,5410,0.375,0,4499,4509
5411,3,5411,0.5,0,3735,3523
5412,3,5412,0.375,0,3431,4488
5413,3,5413,0.5,0,4212,3217
5414,3,5414,0.5,0,3901,4307
5415,3,5415,0.375,0,4435,4236
5416,3,5416,0.375,0,3609,3644
5417,3,5417,0.875,0,3873,3662
5418,3,5418,0.875,0,4460,3546
5419,3,5419,0.25,0,3224,3403
5420,3,5420,0.375,0,3687,4290
5421,3,5421,0.5,0,3137,4093
5422,3,5422,0.625,0,3557,4168
5423,3,5423,0.5,0,3153,3528
5424,3,5424,0.5,0,4160,4331
5425,3,5425,0.5,0,3394,3702
5426,3,5426,0.25,0,3237,4389
5427,3,5427,0.75,0,4051,4273
5428,3,5428,0.375,0,3185,4420
5429,3,5429,0.625,0,4412,3362
5430,3,5430,0.5,0,4221,3853
5431,3,5431,0.625,0,3343,3825
5432,3,5432,0.375,0,3245,3932
5433,3,5433,0.25,0,3575,3930
5434,3,5434,0.75,0,3723,3310
5435,3,5435,0.75,0,3331,4183
5436,3,5436,0.75,0,3161,3948
5437,3,5437,0.625,0,3545,4095
5438,3,5438,0.375,0,3358,4054
5439,3,5439,0.375,0,3971,3883
5440,3,5440,0.5,0,3457,3203
5441,3,5441,0.5,0,3549,3975
5442,3,5442,0.375,0,3318,4234
5443,3,5443,0.5,0,3404,3198
5444,3,5444,0.375,0,3777,3501
5445,3,5445,0.375,0,3650,4253
5446,3,5446,0.625,0,3684,4549
5447,3,5447,0.75,0,4293,4124
5448,3,5448,0.625,0,3415,3934
5449,3,5449,0.25,0,3641,3790
5450,3,5450,0.375,0,3358,3705
5451,3,5451,0.375,0,3475,4545
5452,3,5452,0.75,0,3212,4360
5453,3,5453,0.5,0,4477,3886
5454,3,5454,0.625,0,3356,4529
5455,3,5455,0.5,0,3134,4447
5456,3,5456,0.625,0,4281,4017
5457,3,5457,0.375,0,3259,4114
5458,3,5458,0.625,0,3919,3728
5459,3,5459,0.625,0,3354,3219
5460,3,5460,0.5,0,3350,4407
5461,3,5461,0.625,0,3740,4290
5462,3,5462,0.75,0,3848,3738
5463,3,5463,0.625,0,3863,3468
5464,3,5464,0.5,0,3798,4297
5465,3,5465,0.5,0,3240,3513
5466,3,5466,0.625,0,3577,4550
5467,3,5467,0.375,0,4370,3755
5468,3,5468,0.375,0,3719,3452
5469,3,5469,0.625,0,3248,3809
5470,3,5470,0.375,0,3850,4350
5471,3,5471,0.625,0,4284,4515
5472,3,5472,0.375,0,3190,4001
5473,3,5473,0.25,0,3471,3229
5474,3,5474,0.75,0,3894,3986
5475,3,5475,0.5,0,3778,3516
5476,3,5476,0.5,0,3749,3342
5477,3,5477,0.5,0,3919,3884
5478,3,5478,0.75,0,3896,3349
5479,3,5479,0.625,0,4144,4313
5480,3,5480,0.25,0,3292,3400
5481,3,5481,0.625,0,3639,3383
5482,3,5482,0.375,0,4526,4049
5483,3,5483,0.5,0,4327,4185
5484,3,5484,0.375,0,4110,4252
5485,3,5485,0.75,0,3750,3385
5486,3,5486,0.375,0,4374,3807
5487,3,5487,0.625,0,4475,4540
5488,3,5488,0.875,0,3449,4013
5489,3,5489,0.75,0,4560,4502
5490,3,5490,0.375,0,3909,4334
5491,3,5491,0.5,0,3194,4445
5492,3,5492,0.625,0,3735,3552
5493,3,5493,0.625,0,3190,3143
5494,3,5494,0.375,0,3899,3162
5495,3,5495,0.125,0,3877,4105
5496,3,5496,0.375,0,3224,4379
5497,3,5497,0.25,0,3274,3526
5498,3,5498,0.125,0,4022,3950
5499,3,5499,0.5,0,3878,3257
5500,3,5500,0.375,0,4104,4189
5501,3,5501,0.5,0,4531,4305
5502,3,5502,0.375,0,4347,3534
5503,3,5503,0.75,0,3784,4535
5504,3,5504,0.875,0,4187,3295
5505,3,5505,0.75,0,4074,4124
5506,3,5506,0.5,0,3981,3205
5507,3,5507,0.75,0,3531,3191
5508,3,5508,0.375,0,3874,3826
5509,3,5509,0.375,0,3996,3827
5510,3,5510,0.625,0,4308,3416
5511,3,5511,0.125,0,3892,3951
5512,3,5512,0.125,0,3575,3806
5513,3,5513,0.375,0,3591,3510
5514,3,5514,0.25,0,4167,4494
5515,3,5515,0.75,0,3147,3465
5516,3,5516,0.375,0,4330,3964
5517,3,5517,0.5,0,4462,3128
5518,3,5518,0.5,0,3527,4191
5519,3,5519,0.625,0,4491,4458
5520,3,5520,0.25,0,3323,3467
5521,3,5521,0.375,0,3185,4073
5522,3,5522,0.625,0,4241,4298
5523,3,5523,0.5,0,3499,4029
5524,3,5524,0.5,0,4395,4194
5525,3,5525,0.5,0,3849,3121
5526,3,5526,0.25,0,4061,4463
5527,3,5527,0.25,0,3323,3713
5528,3,5528,0.625,0,3676,3304
5529,3,5529,0.125,0,3877,3682
5530,3,5530,0.5,0,3846,4316
5531,3,5531,0.375,0,4404,3926
5532,3,5532,0.5,0,3476,4468
5533,3,5533,0,0,3211,4158
5534,3,5534,0.5,0,3409,3270
5535,3,5535,0.375,0,3788,3628
5536,3,5536,0.75,0,3498,4535
5537,3,5537,0.25,0,4152,4140
5538,3,5538,0.5,0,4454,3428
5539,3,5539,0.5,0,3924,3972
5540,3,5540,0.25,0,3245,4036
5541,3,5541,0.75,0,3511,4461
5542,3,5542,0.75,0,4422,3803
5543,3,5543,0.25,0,4055,4369
5544,3,5544,0.625,0,3223,4183
5545,3,5545,0.375,0,4033,3526
5546,3,5546,0.625,0,4396,4096
5547,3,5547,0.25,0,3846,3915
5548,3,5548,0.5,0,4464,4205
5549,3,5549,0.75,0,4345,3965
5550,3,5550,0.125,0,3959,3829
5551,3,5551,0.75,0,4490,3158
5552,3,5552,0.25,0,3409,3182
5553,3,5553,0.375,0,3136,3790
5554,3,5554,0.5,0,4284,4478
5555,3,5555,0.625,0,3906,3196
5556,3,5556,0.5,0,4007,3741
5557,3,5557,0.5,0,3857,3579
5558,3,5558,0.625,0,3831,3579
5559,3,5559,0.25,0,3756,4340
5560,3,5560,0.75,0,4446,3801
5561,3,5561,0.375,0,3822,3270
5562,3,5562,0.25,0,3879,3229
5563,3,5563,0.5,0,4170,3396
5564,3,5564,0.625,0,3917,3936
5565,3,5565,0.875,0,3724,4163
5566,3,5566,0.625,0,4224,4103
5567,3,5567,0.625,0,3246,3502
5568,3,5568,0.25,0,3869,4215
5569,3,5569,0.5,0,4281,3608
5570,3,5570,0.625,0,4281,4529
5571,3,5571,0.375,0,4283,3462
5572,3,5572,0.625,0,3258,3231
5573,3,5573,0.5,0,3578,3329
5574,3,5574,0.625,0,3148,4478
5575,3,5575,0.625,0,4303,4025
5576,3,5576,0.25,0,3134,3672
5577,3,5577,0.375,0,3756,3514
5578,3,5578,0.25,0,3343,3913
5579,3,5579,0.5,0,3126,3882
5580,3,5580,0.5,0,3190,4083
5581,3,5581,0.75,0,4074,3272
5582,3,5582,0.875,0,3885,3139
5583,3,5583,0.5,0,3291,3997
5584,3,5584,0.375,0,3421,3349
5585,3,5585,0.5,0,4092,4178
5586,3,5586,0.5,0,3654,3862
5587,3,5587,0.375,0,3226,4222
5588,3,5588,0.625,0,4098,4229
5589,3,5589,0.5,0,4069,4473
5590,3,5590,0.75,0,4484,3752
5591,3,5591,0.25,0,4381,3555
5592,3,5592,0.5,0,3146,3342
5593,3,5593,0.5,0,3173,3235
5594,3,5594,0.375,0,4354,3622
5595,3,5595,0.75,0,3676,3378
5596,3,5596,0.25,0,4066,4506
5597,3,5597,0.5,0,4005,4403
5598,3,5598,0.5,0,3582,3355
5599,3,5599,0.5,0,4465,4227
5600,3,5600,0.625,0,4244,4337
5601,3,5601,0.125,0,3266,4139
5602,3,5602,0.375,0,3691,4106
5603,3,5603,0.5,0,4443,3961
5604,3,5604,0.875,0,4498,3688
5605,3,5605,0.375,0,3363,4437
5606,3,5606,0.5,0,3852,3345
5607,3,5607,0.75,0,4412,3748
5608,3,5608,0.375,0,4325,4122
5609,3,5609,0.5,0,3402,4471
5610,3,5610,0.5,0,4280,3838
5611,3,5611,0.625,0,3365,3514
5612,3,5612,0.375,0,4120,4172
5613,3,5613,0.625,0,4548,4128
5614,3,5614,0.75,0,3916,4270
5615,3,5615,0.625,0,3509,4250
5616,3,5616,0.25,0,4045,3928
5617,3,5617,0.375,0,3887,3611
5618,3,5618,0.25,0,4465,3505
5619,3,5619,0.75,0,4457,4558
5620,3,5620,0.5,0,3734,3900
5621,3,5621,0.75,0,4241,4332
5622,3,5622,0.25,0,4092,3891
5623,3,5623,0.625,0,3498,3342
5624,3,5624,0.375,0,3204,3783
5625,3,5625,0.625,0,4557,4496
5626,3,5626,0.5,0,3357,3642
5627,3,5627,0.375,0,4395,4355
5628,3,5628,0.375,0,3692,3284
5629,3,5629,0.5,0,3369,3601
5630,3,5630,0.375,0,3917,4408
5631,3,5631,0.25,0,4474,3444
5632,3,5632,0.5,0,4056,4287
5633,3,5633,0.125,0,3745,4453
5634,3,5634,0.625,0,4204,3630
5635,3,5635,0.875,0,3258,4320
5636,3,5636,0.625,0,3870,4272
5637,3,5637,0.375,0,3512,4199
5638,3,5638,0.5,0,3256,4031
5639,3,5639,0.75,0,3937,4037
5640,3,5640,0.75,0,4559,4492
5641,3,5641,0.25,0,3931,3599
5642,3,5642,0.25,0,4225,4135
5643,3,5643,0.625,0,3264,3372
5644,3,5644,0.5,0,4225,3918
5645,3,5645,0.5,0,3192,3762
5646,3,5646,0.75,0,3820,3312
